TURBINE_TIME,WIND_SPEED,WIND_DIR,ACTIVE_POWER,month,hour
2020-01-22 18:00:00,4.286666666666666,0.3066666666666667,189.21833333333333,1,18
2020-01-22 19:00:00,4.263333333333334,1.4083333333333334,140.46833333333333,1,19
2020-01-22 20:00:00,3.9404761904761907,-3.7261904761904763,145.2214285714286,1,20
2020-01-22 21:00:00,3.69,-2.7800000000000002,124.87166666666667,1,21
2020-01-22 22:00:00,6.313953488372093,1.258139534883721,742.4488372093023,1,22
2020-01-22 23:00:00,-1.0,-1.0,-1.0,1,23
2020-01-23 00:00:00,-1.0,-1.0,-1.0,1,0
2020-01-23 01:00:00,-1.0,-1.0,-1.0,1,1
2020-01-23 02:00:00,6.734285714285714,-0.2028571428571428,900.6742857142857,1,2
2020-01-23 03:00:00,6.4383333333333335,0.16833333333333336,884.5416666666666,1,3
2020-01-23 04:00:00,7.8226415094339625,0.879245283018868,1275.2867924528302,1,4
2020-01-23 05:00:00,7.6850000000000005,-0.7833333333333333,1572.335,1,5
2020-01-23 06:00:00,6.1850000000000005,1.405,831.9533333333333,1,6
2020-01-23 07:00:00,6.808333333333334,-1.5583333333333333,1116.9850000000001,1,7
2020-01-23 08:00:00,5.493333333333334,0.47666666666666674,550.9833333333333,1,8
2020-01-23 09:00:00,4.533333333333333,-0.4733333333333334,293.64166666666665,1,9
2020-01-23 10:00:00,4.84,-1.71,336.62166666666667,1,10
2020-01-23 11:00:00,7.539024390243903,1.446341463414634,914.880487804878,1,11
2020-01-23 12:00:00,7.6454545454545455,-0.5848484848484848,915.3454545454546,1,12
2020-01-23 13:00:00,6.527868852459016,0.47049180327868856,908.3672131147541,1,13
2020-01-23 14:00:00,6.579661016949152,0.9711864406779662,908.8728813559322,1,14
2020-01-23 15:00:00,6.930000000000001,-0.6533333333333334,915.1483333333333,1,15
2020-01-23 16:00:00,7.211764705882353,0.02352941176470593,915.1666666666666,1,16
2020-01-23 17:00:00,5.911666666666666,0.3866666666666666,685.7116666666666,1,17
2020-01-23 18:00:00,6.361666666666666,0.2816666666666667,845.8466666666667,1,18
2020-01-23 19:00:00,5.748333333333333,-2.091666666666667,617.6,1,19
2020-01-23 20:00:00,6.785714285714286,0.425,822.6428571428571,1,20
2020-01-23 21:00:00,7.378947368421053,0.16842105263157894,915.2087719298246,1,21
2020-01-23 22:00:00,7.808695652173912,-1.5043478260869565,915.1652173913043,1,22
2020-01-23 23:00:00,8.879999999999999,0.18,1942.1799999999998,1,23
2020-01-24 00:00:00,8.59,2.31,1935.13,1,0
2020-01-24 01:00:00,9.139999999999999,0.755,1999.0266666666669,1,1
2020-01-24 02:00:00,9.276,-2.052,1983.12,1,2
2020-01-24 03:00:00,9.516666666666667,0.4583333333333333,2000.0611111111111,1,3
2020-01-24 04:00:00,10.0,-1.5,1999.7,1,4
2020-01-24 05:00:00,-1.0,-1.0,-1.0,1,5
2020-01-24 06:00:00,9.7625,0.275,1999.525,1,6
2020-01-24 07:00:00,7.343333333333334,0.8949999999999999,1291.3416666666667,1,7
2020-01-24 08:00:00,7.038333333333333,-0.7366666666666667,1223.675,1,8
2020-01-24 09:00:00,7.855,0.20166666666666666,1642.9916666666666,1,9
2020-01-24 10:00:00,8.511666666666667,0.23666666666666666,1911.4866666666667,1,10
2020-01-24 11:00:00,8.451666666666666,-0.9333333333333333,1938.025,1,11
2020-01-24 12:00:00,8.13,0.08333333333333333,1814.8300000000002,1,12
2020-01-24 13:00:00,7.406666666666667,1.015,1408.2649999999999,1,13
2020-01-24 14:00:00,8.003333333333334,0.02166666666666665,1781.3133333333333,1,14
2020-01-24 15:00:00,8.485000000000001,-0.9633333333333334,1965.27,1,15
2020-01-24 16:00:00,8.218333333333334,0.6283333333333334,1896.3616666666667,1,16
2020-01-24 17:00:00,7.4816666666666665,0.20833333333333331,1524.2216666666668,1,17
2020-01-24 18:00:00,5.906779661016949,-0.5084745762711864,728.8627118644068,1,18
2020-01-24 19:00:00,6.236363636363636,-1.8418181818181818,835.6763636363636,1,19
2020-01-24 20:00:00,7.0616666666666665,-0.7283333333333333,914.8483333333334,1,20
2020-01-24 21:00:00,7.047058823529412,-0.13725490196078433,915.0823529411764,1,21
2020-01-24 22:00:00,8.0,-0.5,913.5,1,22
2020-01-24 23:00:00,-1.0,-1.0,-1.0,1,23
2020-01-25 00:00:00,-1.0,-1.0,-1.0,1,0
2020-01-25 01:00:00,7.877777777777778,-0.588888888888889,914.6222222222223,1,1
2020-01-25 02:00:00,7.705,-0.17,915.11,1,2
2020-01-25 03:00:00,7.8076923076923075,-0.27692307692307694,915.0769230769231,1,3
2020-01-25 04:00:00,7.610714285714286,-0.7785714285714286,915.0035714285714,1,4
2020-01-25 05:00:00,7.208474576271187,0.4576271186440678,914.7881355932203,1,5
2020-01-25 06:00:00,6.373333333333333,1.0883333333333334,882.6883333333334,1,6
2020-01-25 07:00:00,5.4366666666666665,0.4116666666666667,542.1216666666667,1,7
2020-01-25 08:00:00,5.428813559322034,0.31186440677966104,526.9847457627119,1,8
2020-01-25 09:00:00,5.181666666666667,2.566666666666667,440.48333333333335,1,9
2020-01-25 10:00:00,4.743333333333334,-0.3383333333333333,318.6933333333333,1,10
2020-01-25 11:00:00,4.13,-0.02166666666666667,191.00333333333336,1,11
2020-01-25 12:00:00,3.302127659574468,0.4765957446808511,33.41276595744681,1,12
2020-01-25 13:00:00,3.2937499999999997,-1.5999999999999999,27.329166666666666,1,13
2020-01-25 14:00:00,4.121666666666667,0.51,191.325,1,14
2020-01-25 15:00:00,4.663333333333333,3.0083333333333333,286.29,1,15
2020-01-25 16:00:00,5.035,-2.1416666666666666,400.6316666666667,1,16
2020-01-25 17:00:00,5.6883333333333335,1.3150000000000002,633.6116666666666,1,17
2020-01-25 18:00:00,5.036666666666666,0.5033333333333333,407.94666666666666,1,18
2020-01-25 19:00:00,4.566666666666666,0.31166666666666665,273.9483333333334,1,19
2020-01-25 20:00:00,4.13,0.535,204.28,1,20
2020-01-25 21:00:00,3.7633333333333336,-0.7799999999999999,133.96666666666667,1,21
2020-01-25 22:00:00,4.175,-0.225,212.46833333333333,1,22
2020-01-25 23:00:00,4.8516666666666675,0.4933333333333333,346.84000000000003,1,23
2020-01-26 00:00:00,4.586666666666667,-0.09000000000000001,288.0816666666667,1,0
2020-01-26 01:00:00,4.753333333333333,-1.0983333333333334,336.975,1,1
2020-01-26 02:00:00,5.694999999999999,-0.18999999999999995,642.7583333333333,1,2
2020-01-26 03:00:00,5.198333333333333,0.03166666666666665,442.18333333333334,1,3
2020-01-26 04:00:00,5.573333333333333,1.595,544.01,1,4
2020-01-26 05:00:00,5.378333333333333,0.2516666666666667,469.85833333333335,1,5
2020-01-26 06:00:00,4.9399999999999995,0.91,316.4583333333333,1,6
2020-01-26 07:00:00,6.001666666666667,-0.43499999999999994,714.56,1,7
2020-01-26 08:00:00,5.13,0.9233333333333333,455.315,1,8
2020-01-26 09:00:00,4.4350000000000005,-0.07333333333333328,248.55166666666668,1,9
2020-01-26 10:00:00,5.163333333333333,1.8733333333333333,430.585,1,10
2020-01-26 11:00:00,6.55,1.075,881.5633333333334,1,11
2020-01-26 12:00:00,6.494915254237288,1.9661016949152543,910.0254237288135,1,12
2020-01-26 13:00:00,6.75,3.207142857142857,905.2767857142857,1,13
2020-01-26 14:00:00,6.128070175438597,-0.980701754385965,784.1438596491228,1,14
2020-01-26 15:00:00,5.088333333333334,1.7816666666666667,444.04833333333335,1,15
2020-01-26 16:00:00,4.635000000000001,0.24333333333333335,311.57166666666666,1,16
2020-01-26 17:00:00,4.755,0.5533333333333333,331.24833333333333,1,17
2020-01-26 18:00:00,4.068333333333333,-1.9466666666666665,198.34833333333333,1,18
2020-01-26 19:00:00,4.4,1.0566666666666669,258.2883333333333,1,19
2020-01-26 20:00:00,4.0183333333333335,-1.9300000000000002,183.265,1,20
2020-01-26 21:00:00,6.42,0.005000000000000012,865.3466666666667,1,21
2020-01-26 22:00:00,7.440816326530613,-1.2877551020408164,915.1510204081633,1,22
2020-01-26 23:00:00,6.093333333333334,1.065,729.8083333333333,1,23
2020-01-27 00:00:00,5.198333333333333,0.12333333333333335,552.2633333333334,1,0
2020-01-27 01:00:00,4.548333333333333,-1.6716666666666666,296.15833333333336,1,1
2020-01-27 02:00:00,5.1883333333333335,-1.3583333333333334,515.3166666666667,1,2
2020-01-27 03:00:00,6.569999999999999,3.231666666666667,914.9266666666666,1,3
2020-01-27 04:00:00,5.7,2.9699999999999998,798.8233333333334,1,4
2020-01-27 05:00:00,6.235,-0.13333333333333333,734.3533333333332,1,5
2020-01-27 06:00:00,7.409523809523809,0.5809523809523809,914.9214285714285,1,6
2020-01-27 07:00:00,7.9479999999999995,-0.452,1688.932,1,7
2020-01-27 08:00:00,6.721666666666667,0.9149999999999999,1055.09,1,8
2020-01-27 09:00:00,6.248333333333333,-0.07833333333333335,718.3183333333333,1,9
2020-01-27 10:00:00,5.093333333333334,-1.3133333333333332,385.775,1,10
2020-01-27 11:00:00,5.391666666666667,1.3516666666666666,545.52,1,11
2020-01-27 12:00:00,4.516666666666667,-1.5266666666666668,325.6116666666667,1,12
2020-01-27 13:00:00,6.486666666666666,2.9233333333333333,787.3466666666667,1,13
2020-01-27 14:00:00,-1.0,-1.0,-1.0,1,14
2020-01-27 15:00:00,-1.0,-1.0,-1.0,1,15
2020-01-27 16:00:00,-1.0,-1.0,-1.0,1,16
2020-01-27 17:00:00,-1.0,-1.0,-1.0,1,17
2020-01-27 18:00:00,-1.0,-1.0,-1.0,1,18
2020-01-27 19:00:00,-1.0,-1.0,-1.0,1,19
2020-01-27 20:00:00,-1.0,-1.0,-1.0,1,20
2020-01-27 21:00:00,-1.0,-1.0,-1.0,1,21
2020-01-27 22:00:00,-1.0,-1.0,-1.0,1,22
2020-01-27 23:00:00,-1.0,-1.0,-1.0,1,23
2020-01-28 00:00:00,9.576923076923077,-2.576923076923077,1999.8076923076924,1,0
2020-01-28 01:00:00,-1.0,-1.0,-1.0,1,1
2020-01-28 02:00:00,-1.0,-1.0,-1.0,1,2
2020-01-28 03:00:00,9.700000000000001,-3.385714285714286,2000.2571428571428,1,3
2020-01-28 04:00:00,9.850000000000001,1.5,2002.9,1,4
2020-01-28 05:00:00,9.725,-0.8999999999999999,2001.025,1,5
2020-01-28 06:00:00,9.31578947368421,-0.3350877192982456,2000.4929824561405,1,6
2020-01-28 07:00:00,9.606666666666666,-1.4766666666666666,1999.7733333333333,1,7
2020-01-28 08:00:00,9.567346938775511,-0.07346938775510202,2000.0775510204082,1,8
2020-01-28 09:00:00,9.55892857142857,-0.0053571428571428424,1999.8999999999999,1,9
2020-01-28 10:00:00,9.205172413793104,-0.47586206896551725,2000.1120689655172,1,10
2020-01-28 11:00:00,8.735000000000001,-0.26833333333333337,1975.2216666666668,1,11
2020-01-28 12:00:00,8.42,-0.49499999999999994,1938.4283333333333,1,12
2020-01-28 13:00:00,7.9783333333333335,-0.08499999999999998,1742.575,1,13
2020-01-28 14:00:00,6.9783333333333335,0.15166666666666676,1199.3233333333333,1,14
2020-01-28 15:00:00,7.511666666666667,2.8400000000000003,1482.9416666666666,1,15
2020-01-28 16:00:00,6.706666666666666,1.2333333333333334,1063.1983333333333,1,16
2020-01-28 17:00:00,5.126666666666667,0.0016666666666666978,499.74666666666667,1,17
2020-01-28 18:00:00,5.133333333333334,-0.021666666666666678,457.13666666666666,1,18
2020-01-28 19:00:00,4.383333333333334,-0.10333333333333329,235.47833333333335,1,19
2020-01-28 20:00:00,4.402222222222222,0.20888888888888898,245.3733333333333,1,20
2020-01-28 21:00:00,3.5999999999999996,-4.25,129.7,1,21
2020-01-28 22:00:00,3.8280701754385964,0.6877192982456141,118.55964912280702,1,22
2020-01-28 23:00:00,5.025,1.7366666666666668,365.5416666666667,1,23
2020-01-29 00:00:00,4.201666666666666,-0.67,182.65,1,0
2020-01-29 01:00:00,3.4948275862068963,-3.262068965517241,84.33448275862068,1,1
2020-01-29 02:00:00,4.258620689655173,-0.22068965517241387,239.8896551724138,1,2
2020-01-29 03:00:00,3.905,1.7333333333333334,146.70666666666665,1,3
2020-01-29 04:00:00,4.305000000000001,0.5866666666666667,201.32333333333332,1,4
2020-01-29 05:00:00,4.1878787878787875,2.6363636363636362,142.71212121212122,1,5
2020-01-29 06:00:00,-1.0,-1.0,-1.0,1,6
2020-01-29 07:00:00,-1.0,-1.0,-1.0,1,7
2020-01-29 08:00:00,-1.0,-1.0,-1.0,1,8
2020-01-29 09:00:00,-1.0,-1.0,-1.0,1,9
2020-01-29 10:00:00,-1.0,-1.0,-1.0,1,10
2020-01-29 11:00:00,-1.0,-1.0,-1.0,1,11
2020-01-29 12:00:00,-1.0,-1.0,-1.0,1,12
2020-01-29 13:00:00,4.0,3.5542857142857143,142.62571428571428,1,13
2020-01-29 14:00:00,3.0,-6.4,3.0,1,14
2020-01-29 15:00:00,-1.0,-1.0,-1.0,1,15
2020-01-29 16:00:00,-1.0,-1.0,-1.0,1,16
2020-01-29 17:00:00,-1.0,-1.0,-1.0,1,17
2020-01-29 18:00:00,-1.0,-1.0,-1.0,1,18
2020-01-29 19:00:00,3.615686274509804,0.6039215686274509,68.16470588235295,1,19
2020-01-29 20:00:00,3.4071428571428575,-5.357142857142857,61.23571428571428,1,20
2020-01-29 21:00:00,-1.0,-1.0,-1.0,1,21
2020-01-29 22:00:00,5.284,3.04,467.204,1,22
2020-01-29 23:00:00,5.742372881355933,1.2932203389830508,628.9779661016948,1,23
2020-01-30 00:00:00,7.085,1.5466666666666666,915.015,1,0
2020-01-30 01:00:00,6.985,0.8583333333333333,1139.52,1,1
2020-01-30 02:00:00,6.635000000000001,1.2216666666666667,1028.4933333333333,1,2
2020-01-30 03:00:00,5.546666666666667,-1.1099999999999999,571.56,1,3
2020-01-30 04:00:00,6.27,1.21,820.1016666666667,1,4
2020-01-30 05:00:00,6.421666666666667,-0.365,899.2900000000001,1,5
2020-01-30 06:00:00,6.715,-0.2983333333333334,932.13,1,6
2020-01-30 07:00:00,7.0216666666666665,0.5850000000000001,1238.0033333333333,1,7
2020-01-30 08:00:00,7.126666666666667,0.7616666666666667,1295.4633333333334,1,8
2020-01-30 09:00:00,7.045,0.42500000000000004,1244.4316666666666,1,9
2020-01-30 10:00:00,7.6899999999999995,-0.2633333333333333,1600.855,1,10
2020-01-30 11:00:00,7.3100000000000005,0.34833333333333333,1378.7883333333334,1,11
2020-01-30 12:00:00,7.3149999999999995,-0.85,1389.2166666666667,1,12
2020-01-30 13:00:00,6.983333333333333,0.8049999999999999,1194.7766666666669,1,13
2020-01-30 14:00:00,7.288333333333333,0.47833333333333333,1360.0133333333333,1,14
2020-01-30 15:00:00,6.743333333333334,0.7683333333333333,1073.235,1,15
2020-01-30 16:00:00,7.051666666666667,0.8699999999999999,1206.1933333333334,1,16
2020-01-30 17:00:00,6.378333333333333,0.5883333333333334,894.2883333333334,1,17
2020-01-30 18:00:00,5.623333333333333,-0.7516666666666667,575.285,1,18
2020-01-30 19:00:00,6.0649999999999995,-0.2616666666666667,771.0166666666667,1,19
2020-01-30 20:00:00,6.8149999999999995,1.6,906.17,1,20
2020-01-30 21:00:00,6.618333333333334,-0.67,915.0,1,21
2020-01-30 22:00:00,6.457407407407407,1.4703703703703705,879.7555555555556,1,22
2020-01-30 23:00:00,6.778571428571429,0.5178571428571429,866.0267857142857,1,23
2020-01-31 00:00:00,7.090697674418604,0.2232558139534883,914.3255813953489,1,0
