TURBINE_TIME,WIND_SPEED,WIND_DIR,ACTIVE_POWER,month,hour
2020-01-16 00:00:00,4.916666666666667,-2.2666666666666666,322.1666666666667,1,0
2020-01-16 01:00:00,4.6866666666666665,-0.25666666666666654,285.7316666666667,1,1
2020-01-16 02:00:00,4.464912280701754,-2.3105263157894735,229.6578947368421,1,2
2020-01-16 03:00:00,5.489999999999999,1.0916666666666666,523.1383333333333,1,3
2020-01-16 04:00:00,7.336363636363636,-1.5963636363636362,1221.0200000000002,1,4
2020-01-16 05:00:00,8.866071428571429,-0.3464285714285714,1877.1017857142856,1,5
2020-01-16 06:00:00,8.696428571428571,0.3357142857142857,1816.8660714285713,1,6
2020-01-16 07:00:00,6.2631578947368425,0.7666666666666667,851.4508771929824,1,7
2020-01-16 08:00:00,4.537931034482758,-0.996551724137931,247.3603448275862,1,8
2020-01-16 09:00:00,4.433928571428572,-2.282142857142857,240.2607142857143,1,9
2020-01-16 10:00:00,4.994915254237288,0.7203389830508473,364.293220338983,1,10
2020-01-16 11:00:00,5.661666666666666,0.12000000000000001,569.425,1,11
2020-01-16 12:00:00,5.416666666666667,-1.7000000000000004,442.0833333333333,1,12
2020-01-16 13:00:00,-1.0,-1.0,-1.0,1,13
2020-01-16 14:00:00,-1.0,-1.0,-1.0,1,14
2020-01-16 15:00:00,-1.0,-1.0,-1.0,1,15
2020-01-16 16:00:00,6.909090909090909,0.17272727272727276,899.2909090909092,1,16
2020-01-16 17:00:00,6.6466666666666665,0.11833333333333336,896.4966666666667,1,17
2020-01-16 18:00:00,6.023728813559321,1.228813559322034,667.1932203389831,1,18
2020-01-16 19:00:00,5.719565217391305,-1.5869565217391302,566.25,1,19
2020-01-16 20:00:00,7.406666666666666,0.12499999999999999,1211.5666666666666,1,20
2020-01-16 21:00:00,7.876666666666667,0.5566666666666668,1606.4016666666669,1,21
2020-01-16 22:00:00,7.983333333333333,-0.615,1688.575,1,22
2020-01-16 23:00:00,7.3100000000000005,-1.0233333333333332,1301.62,1,23
2020-01-17 00:00:00,7.573333333333333,0.4933333333333333,1430.4533333333334,1,0
2020-01-17 01:00:00,8.226666666666667,-0.11833333333333339,1788.3816666666667,1,1
2020-01-17 02:00:00,8.838333333333333,0.4733333333333334,1957.1916666666666,1,2
2020-01-17 03:00:00,8.5,-0.11833333333333333,1893.8683333333333,1,3
2020-01-17 04:00:00,8.883333333333333,-0.545,1971.8716666666667,1,4
2020-01-17 05:00:00,8.548275862068966,-0.19482758620689644,1903.2431034482759,1,5
2020-01-17 06:00:00,8.19,-0.30333333333333334,1763.475,1,6
2020-01-17 07:00:00,8.096666666666668,0.6849999999999999,1699.45,1,7
2020-01-17 08:00:00,8.506666666666666,0.545,1914.855,1,8
2020-01-17 09:00:00,7.7,-0.1583333333333333,1497.8216666666667,1,9
2020-01-17 10:00:00,7.563793103448275,0.7620689655172415,1387.9827586206898,1,10
2020-01-17 11:00:00,6.513333333333334,0.17833333333333334,861.7216666666667,1,11
2020-01-17 12:00:00,6.05,-0.9933333333333334,701.91,1,12
2020-01-17 13:00:00,5.928333333333333,-0.7883333333333333,677.1883333333334,1,13
2020-01-17 14:00:00,5.8254237288135595,-0.6322033898305084,633.4525423728813,1,14
2020-01-17 15:00:00,4.903389830508475,-1.2627118644067796,330.4169491525424,1,15
2020-01-17 16:00:00,5.423333333333333,-0.22333333333333327,479.09000000000003,1,16
