TURBINE_TIME,WIND_SPEED,WIND_DIR,ACTIVE_POWER,month,hour
2020-01-15 22:00:00,3.3499999999999996,-7.0,91.57916666666667,1,22
2020-01-15 23:00:00,4.044776119402985,1.0119402985074626,215.07910447761196,1,23
2020-01-16 00:00:00,4.355769230769231,-1.4249999999999998,273.94615384615383,1,0
2020-01-16 01:00:00,4.041666666666667,-0.6783333333333332,214.48833333333332,1,1
2020-01-16 02:00:00,3.7559322033898304,1.9271186440677968,163.4864406779661,1,2
2020-01-16 03:00:00,4.694999999999999,1.885,354.48833333333334,1,3
2020-01-16 04:00:00,6.335,-1.2383333333333333,956.6233333333333,1,4
2020-01-16 05:00:00,7.61,3.0016666666666665,1693.6533333333332,1,5
2020-01-16 06:00:00,7.245,-0.7233333333333333,1493.0483333333332,1,6
2020-01-16 07:00:00,5.3983333333333325,-0.26,628.8466666666667,1,7
2020-01-16 08:00:00,3.987931034482759,0.2413793103448276,180.67586206896553,1,8
2020-01-16 09:00:00,3.5900000000000003,-2.2883333333333336,125.82,1,9
2020-01-16 10:00:00,4.2316666666666665,3.2666666666666666,237.69500000000002,1,10
2020-01-16 11:00:00,4.819999999999999,-1.1416666666666666,381.1,1,11
2020-01-16 12:00:00,4.7683333333333335,2.6483333333333334,364.7933333333333,1,12
2020-01-16 13:00:00,4.053333333333333,2.191666666666667,212.775,1,13
2020-01-16 14:00:00,4.79,-2.3233333333333333,399.7366666666667,1,14
2020-01-16 15:00:00,6.1466666666666665,-0.04666666666666671,851.8166666666667,1,15
2020-01-16 16:00:00,5.933333333333334,5.6033333333333335,769.065,1,16
2020-01-16 17:00:00,5.67,-0.9416666666666667,646.7866666666666,1,17
2020-01-16 18:00:00,4.953333333333333,2.6083333333333334,404.59666666666664,1,18
2020-01-16 19:00:00,4.988333333333333,-3.5233333333333334,392.86333333333334,1,19
2020-01-16 20:00:00,6.1016666666666675,-3.5683333333333334,842.0316666666666,1,20
2020-01-16 21:00:00,6.636666666666667,-4.751666666666667,1128.2783333333332,1,21
2020-01-16 22:00:00,6.883333333333334,1.2516666666666665,1257.3966666666668,1,22
2020-01-16 23:00:00,6.025,2.1316666666666664,812.6166666666667,1,23
2020-01-17 00:00:00,6.151666666666667,1.0533333333333335,868.8,1,0
2020-01-17 01:00:00,6.7266666666666675,2.231666666666667,1119.9966666666667,1,1
2020-01-17 02:00:00,7.258333333333334,4.075,1473.5483333333332,1,2
2020-01-17 03:00:00,6.913333333333333,4.076666666666666,1240.9433333333334,1,3
2020-01-17 04:00:00,7.3149999999999995,-0.3516666666666667,1493.3433333333335,1,4
2020-01-17 05:00:00,7.041666666666667,4.575,1358.7649999999999,1,5
2020-01-17 06:00:00,7.15,-2.4016666666666664,1377.5766666666668,1,6
2020-01-17 07:00:00,6.823728813559322,-0.9220338983050848,1156.1322033898305,1,7
2020-01-17 08:00:00,7.069999999999999,2.5883333333333334,1317.5183333333334,1,8
2020-01-17 09:00:00,6.3100000000000005,5.363333333333333,935.6583333333333,1,9
2020-01-17 10:00:00,6.158333333333333,-0.36500000000000005,859.7733333333333,1,10
2020-01-17 11:00:00,5.325,-0.24999999999999997,515.365,1,11
2020-01-17 12:00:00,4.808333333333334,-0.4666666666666667,376.8933333333333,1,12
2020-01-17 13:00:00,4.718333333333334,1.665,361.64166666666665,1,13
2020-01-17 14:00:00,4.946666666666667,-3.9916666666666667,409.615,1,14
2020-01-17 15:00:00,4.033333333333333,-3.8333333333333335,201.225,1,15
2020-01-17 16:00:00,4.4399999999999995,-3.4,285.64166666666665,1,16
2020-01-17 17:00:00,4.2,-1.5599999999999998,235.74333333333334,1,17
2020-01-17 18:00:00,3.555,-3.71,124.86666666666666,1,18
2020-01-17 19:00:00,3.231666666666667,-1.7683333333333333,84.91499999999999,1,19
2020-01-17 20:00:00,3.496666666666667,-3.5083333333333333,120.8,1,20
2020-01-17 21:00:00,3.805,-0.08666666666666675,167.23166666666665,1,21
2020-01-17 22:00:00,4.796666666666667,-1.7433333333333332,360.46666666666664,1,22
2020-01-17 23:00:00,4.405,3.378333333333333,269.8933333333333,1,23
2020-01-18 00:00:00,5.335,-0.7150000000000001,528.16,1,0
2020-01-18 01:00:00,6.510000000000001,2.0016666666666665,1019.9933333333333,1,1
2020-01-18 02:00:00,6.525,2.03,1023.4,1,2
2020-01-18 03:00:00,5.785,-3.5433333333333334,723.115,1,3
2020-01-18 04:00:00,5.7,1.28,688.3133333333334,1,4
2020-01-18 05:00:00,5.364999999999999,-1.2866666666666666,557.8783333333333,1,5
2020-01-18 06:00:00,5.4,-1.0066666666666666,550.06,1,6
2020-01-18 07:00:00,6.03,1.9100000000000001,792.0766666666666,1,7
2020-01-18 08:00:00,5.775,2.8066666666666666,686.73,1,8
2020-01-18 09:00:00,5.213333333333334,-2.065,477.45666666666665,1,9
2020-01-18 10:00:00,4.6866666666666665,-1.4683333333333333,326.315,1,10
2020-01-18 11:00:00,4.123333333333333,2.945,215.11666666666667,1,11
2020-01-18 12:00:00,3.3476190476190473,-4.190476190476191,100.11428571428571,1,12
2020-01-18 13:00:00,3.033333333333333,-10.466666666666667,31.349999999999998,1,13
2020-01-18 14:00:00,2.966666666666667,-5.277777777777778,29.477777777777778,1,14
2020-01-18 15:00:00,2.989795918367347,0.38367346938775504,56.963265306122445,1,15
2020-01-18 16:00:00,2.958064516129032,-1.3774193548387097,44.70322580645161,1,16
2020-01-18 17:00:00,3.203448275862069,-5.782758620689655,75.41379310344827,1,17
