index,ACTIVE_POWER_mean,ACTIVE_POWER_sum,ACTIVE_POWER_min,ACTIVE_POWER_max,ws_X_mean,ws_X_sum,ws_X_min,ws_X_max,ws_y_mean,ws_y_sum,ws_y_min,ws_y_max,day,dayofyear,month,year_sin,year_cos
2020-02-02,-0.5828201141174565,-0.5828201141174564,-0.5269468965421377,-0.39723817511488,-0.47152561451721475,-0.47152561451721536,-0.2974394907881495,-0.29240066440913065,-0.14425380439798036,-0.14425380439798038,0.0024731300211684945,-0.3082009432035176,-1.5673191684162422,-1.339750027369888,-1.2191449509805066,0.5867479500264152,1.2679396665928182
2020-02-03,0.048071943752371823,0.04807194375237188,-0.5375849326599734,1.1801331355570068,-0.04457001821867984,-0.044570018218680285,-0.2976218642317295,0.5228889015743814,-0.058415085139652365,-0.0584150851396524,0.014896196130568168,-0.2593140759452104,-1.4538690729440205,-1.329873232691653,-1.2191449509805066,0.6078007534300641,1.2551392684878673
2020-02-04,-0.31376723061554634,-0.3137672306155463,-0.44057538770098026,-0.10429915114046337,-0.12742582205563668,-0.12742582205563713,-0.1552318951389943,-0.16572518835990413,-0.1567968114438313,-0.15679681144383134,0.3527488428185939,-0.23093102581822242,-1.3404189774717987,-1.3199964380134181,-1.2191449509805066,0.6286249335954064,1.2419871536842326
2020-02-05,2.049326096798489,2.049326096798489,-0.5565724334800038,1.7562416687021851,1.440693597137688,1.4406935971376873,-0.3382021165158803,1.5441201134760112,-0.07896962557531674,-0.07896962557531677,-0.05472611514846172,0.8399397882106104,-1.2269688819995768,-1.3101196433351834,-1.2191449509805066,0.6492143280594322,1.2284872142641148
2020-02-06,0.8770275261756757,0.8770275261756756,0.2707923971211242,1.1733002597611806,0.6956548802466681,0.6956548802466679,0.6556600704398128,0.48859244190972834,-0.03349668876404607,-0.03349668876404611,0.23963377961464663,-0.3627975580667992,-1.113518786527355,-1.3002428486569486,-1.2191449509805066,0.6695628438387851,1.2146434452408887
2020-02-07,-0.5293876320450485,-0.5293876320450485,-0.5520269004259603,-0.5016866816770331,-0.38079879093255303,-0.3807987909325535,-0.30900408158096065,-0.40348429918048906,-0.10727424427078466,-0.10727424427078469,0.39300139061507205,-0.5934032494376967,-1.0000686910551333,-1.2903660539787138,-1.2191449509805066,0.6896644592331151,1.2004599433766807
2020-02-08,0.59130734273465,0.5913073427346498,-0.5640932531947731,1.1867887803276487,0.3866324616346019,0.38663246163460147,-0.28057014330657015,0.5636032367275106,-0.12389265423541947,-0.12389265423541952,0.15823652655412765,-0.3210133040463502,-0.8866185955829116,-1.280489259300479,-1.2191449509805066,0.7095132256066669,1.1859409059702952
2020-02-09,0.46883307631596227,0.4688330763159622,-0.6028593120301542,1.082887618554247,0.20352726148525374,0.2035272614852533,-0.4756200034746885,0.48978844490530515,0.08807968098361323,0.08807968098361318,0.19756994892063182,-0.19926367153904237,-0.7731685001106898,-1.2706124646222443,-1.2191449509805066,0.7291032691488543,1.1710906296149852
2020-02-10,-0.8664463741943396,-0.8664463741943393,-0.5464445925252089,-1.0670994753488694,-1.1679972493973796,-1.1679972493973803,-0.44327975046724005,-1.320785656569642,0.16778961653702573,0.16778961653702573,0.8819958353041526,-0.6755121756536657,-0.659718404638468,-1.2607356699440095,-1.2191449509805066,0.7484287926126777,1.1559135089268144
2020-02-11,-0.6916227214782289,-0.6916227214782288,-0.2756539389014717,-0.9599213116699898,-1.0177885145064784,-1.017788514506479,-0.28803497425467584,-1.22605247357516,0.17563180219818625,0.17563180219818625,0.8877837482476959,-0.6724540781149622,-0.5462683091662462,-1.2508588752657748,-1.2191449509805066,0.767484077029904,1.1404140352444625
2020-02-12,-0.5167990687621183,-0.5167990687621182,-0.004863285277734621,-0.8527431479911105,-0.8675647666428352,-0.8675647666428355,-0.1327732536927155,-1.1313106935649049,0.17937351935593918,0.17937351935593915,0.8911517156619589,-0.6715251352882998,-0.43281821369402446,-1.24098208058754,-1.2191449509805066,0.7862634834036697,1.1245967952999676
2020-02-13,-0.3419754160460078,-0.34197541604600773,0.2659273683460025,-0.7455649843122312,-0.7173288876972572,-0.7173288876972576,0.022502432666518517,-1.0365621340585898,0.1790144213221441,0.17901442132214412,0.8907366485540226,-0.6715373756086871,-0.3193681182218027,-1.2311052859093052,-1.2191449509805066,0.8047614543774011,1.1084664698612212
2020-02-14,-0.16715176332989712,-0.16715176332989715,0.5367180219697396,-0.6383868206333517,-0.5670837597832605,-0.567083759783261,0.17778910602549755,-0.9418086127070927,0.17455421387328232,0.17455421387328235,0.886944443912821,-0.6728355769101511,-0.20591802274958096,-1.2212284912310705,-1.2191449509805066,0.8229725158790208,1.0920278323471118
2020-02-15,0.007671889386213551,0.00767188938621355,0.8075086755934767,-0.5312086569544723,-0.41683226520633954,-0.4168322652063401,0.3330837873730474,-0.8470519472730752,0.16599265525423615,0.16599265525423612,0.8807316063922169,-0.6762677012156011,-0.09246792727735918,-1.2113516965528357,-1.2191449509805066,0.8408912787411291,1.075285747414725
2020-02-16,0.18249554210232422,0.18249554210232413,1.078299329217214,-0.4240304932755928,-0.26657728643323536,-0.2665772864332358,0.4883834975161126,-0.7522939556115998,0.15332955618156527,0.15332955618156524,0.8720980391186005,-0.6818338600935986,0.020982168194862583,-1.201474901874601,-1.2191449509805066,0.8585124402956915,1.0582451695198651
2020-02-17,0.3573191948184347,0.3573191948184346,1.3490899828409513,-0.31685232959671344,-0.1163217060611996,-0.1163217060611999,0.6436852571115214,-0.6575364556507486,0.13656477984627952,0.1365647798462795,0.8610436761889199,-0.6895341378103113,0.13443226366708436,-1.1915981071963662,-1.2191449509805066,0.8758307859434784,1.040911141450664
2020-02-18,0.5321428475345453,0.5321428475345453,1.6198806364646883,-0.20967416591783397,0.033931593212740634,0.033931593212740044,0.7989860866977512,-0.5627812653722368,0.11569824191610781,0.11569824191610778,0.8475684826718778,-0.6993685913282072,0.24788235913930612,-1.1817213125181314,-1.2191449509805066,0.8928411906968643,1.0232887928356156
2020-02-19,0.7069665002506562,0.706966500250656,1.8906712900884255,-0.10249600223895441,0.18417972862251797,0.18417972862251766,0.9542830067267034,-0.4680302027920329,0.0907299105372634,0.0907299105372634,0.8316724546088314,-0.7113372503050104,0.36133245461152785,-1.1718445178398966,-1.2191449509805066,0.9095386206966346,1.00538333862541
2020-02-20,0.8817901529667667,0.8817901529667667,2.161461943712163,0.004682161439924935,0.3344198173637663,0.33441981736376586,1.1095730375954642,-0.3732850859409689,0.06165980633570608,0.06165980633570605,0.8133556190143943,-0.7254401170929188,0.47478255008374964,-1.1619677231616619,-1.2191449509805066,0.9259181347018085,0.9872000775495003
2020-02-21,1.056613805682877,1.056613805682877,2.4322525973359,0.1118603251188045,0.4846489766245551,0.4846489766245548,1.2648531996780847,-0.27854773284535644,0.028488002417899932,0.028488002417899897,0.7926180338767419,-0.7416771667380844,0.5882326455559714,-1.152090928483427,-1.2191449509805066,0.9419748855515598,0.9687443905484134
2020-02-22,1.231437458398988,1.231437458398988,2.7030432509596376,0.21903848879768384,0.6348643236161338,0.6348643236161331,1.4201205133573438,-0.18381996150760355,-0.008785375628931768,-0.008785375628931799,0.7694597881576187,-0.7600483469803547,0.7016827410281932,-1.1422141338051923,-1.2191449509805066,0.9577041215998514,0.9500217391811426
2020-02-23,1.4062611111150989,1.4062611111150987,2.9738339045833744,0.3262166524765632,0.7850629756036661,0.7850629756036657,1.5753719990565247,-0.08910358988682582,-0.05016014973705587,-0.05016014973705591,0.7438810017920496,-0.7805535782532778,0.8151328365004149,-1.1323373391269576,-1.2191449509805066,0.9731011881214746,0.9310376640090395
2020-02-24,1.5810847638312089,1.5810847638312089,3.2446245582071116,0.4333948161554428,0.935242049936973,0.9352420499369727,1.7306046772711892,0.005599564120537642,-0.09563608935898207,-0.0956360893589821,0.7158818256877522,-0.8031927536843668,0.9285829319726367,-1.1224605444487226,-1.2191449509805066,0.9881615286897165,0.9117977829559542
2020-02-25,1.7559084165473198,1.7559084165473196,3.515415211830849,0.5405729798343221,1.085398664081269,1.0853986640812685,1.8858155686009388,0.10028768270010947,-0.1452129114687193,-0.14521291146871937,0.6854624417242536,-0.82796573909563,1.0420330274448584,-1.1125837497704878,-1.2191449509805066,1.0028806865244306,0.8923077896461087
2020-02-26,1.9307320692634302,1.9307320692634302,3.786205865454586,0.6477511435132015,1.235529935647902,1.2355299356479015,2.041001693781198,0.19495894813895712,-0.1988902805635359,-0.19889028056353594,0.6526230627517094,-0.8548723730043598,1.1554831229170803,-1.102706955092253,-1.2191449509805066,1.0172543058110808,0.8725734517190086
2020-02-27,0.17132718085631862,0.17132718085631865,-0.6187671013249759,0.9814904298985704,0.08720319111627194,0.08720319111627164,-0.4075340560034819,0.46381579646121224,0.078233259569279,0.07823325956927898,0.15586630061027598,0.37918250162781286,1.268933218389302,-1.0928301604140183,-1.2191449509805066,1.0312781329898877,0.8526006091224362
2020-02-28,0.11185189690744186,0.11185189690744192,-0.23699989496053786,0.4374841077919784,0.1384678148390616,0.138467814839061,0.15165419783149447,0.05229153916708332,-0.5656896889280634,-0.5656896889280635,-0.033023109185063584,-0.3106423988425552,1.3823833138615238,-1.0829533657357835,-1.2191449509805066,1.0449480180142927,0.8323951723846366
2020-02-29,-0.6193808162311091,-0.619380816231109,-0.5036783904863101,-0.6969071601800005,-0.48000537904458307,-0.4800053790445834,-0.2152343241899559,-0.6170739352898613,-0.26515882365214605,-0.2651588236521461,-0.055902656993332335,-0.4516382731556481,1.4958334093337455,-1.0730765710575487,-1.2191449509805066,1.0582599155792196,0.811963120865033
2020-03-01,-0.550570936861002,-0.5505709368610019,-0.5656595586022634,-0.38080978669065707,-0.3921122390219911,-0.3921122390219914,-0.24539567724915506,-0.269021983421976,-0.32963389744669896,-0.329633897446699,-0.5624177870709556,-0.1339497182617274,-1.680769263888464,-1.063199776379314,-0.9175209008576358,1.0712098863183246,0.7913105009845592
2020-03-02,1.577500250036326,1.577500250036326,-0.47226248030016554,1.7434764105191731,1.1826854854589528,1.1826854854589521,-0.21746273016615217,1.192167576370743,0.2140485109553491,0.2140485109553491,0.17066577561643007,-0.051044842085517794,-1.5673191684162422,-1.0533229817010792,-0.9175209008576358,1.083794097969499,0.7704434244367587
2020-03-03,-0.1790019711685997,-0.17900197116859975,-0.5971325078840183,0.5223528136757214,-0.16524087445980035,-0.16524087445980076,-0.39273504912682855,0.17928586691267173,0.29819895813737696,0.29819895813737696,0.6446094241293283,-0.15787874438423166,-1.4538690729440205,-1.0434461870228444,-0.9175209008576358,1.096008826509123,0.7493680663788923
2020-03-04,0.6034484017596159,0.6034484017596159,-0.4393086719592547,1.7521668600953906,0.3711031624763005,0.37110316247629993,-0.15253105386215698,1.2192384921096087,0.05890756096221737,0.05890756096221735,-0.09423460249738201,0.3347957339890527,-1.3404189774717987,-1.0335693923446096,-0.9175209008576358,1.107850457254025,0.7280906636046715
2020-03-05,2.2317480168621326,2.2317480168621326,-0.04837496101764804,1.756582312369393,1.9786098643129177,1.9786098643129177,0.3649846070236072,2.0805554416794694,0.09213164712571931,0.09213164712571927,0.4317693306086706,-0.3334066804542526,-1.2269688819995768,-1.0236925976663749,-0.9175209008576358,1.1193154859313255,0.7066175126983351
2020-03-06,-0.7614988466913463,-0.761498846691346,-0.5671656214940808,-0.7012473110610826,-0.7297064602728867,-0.7297064602728871,-0.3606271892814203,-0.5668107235590796,-0.08411254749654312,-0.08411254749654316,0.3936082154883715,-0.497104684910777,-1.113518786527355,-1.0138158029881401,-0.9175209008576358,1.1304005197152127,0.6849549681717321
2020-03-07,-0.8114010925477363,-0.8114010925477363,-0.610038211814484,-0.6871589535034961,-0.8221430153480207,-0.8221430153480211,-0.3742630703266755,-0.594620106053658,-0.12692217873611442,-0.12692217873611444,-0.6519983004547162,-0.14028963661973434,-1.0000686910551333,-1.0039390083099053,-0.9175209008576358,1.1411022782311018,0.6631094405836357
2020-03-08,-0.6069867811940057,-0.6069867811940056,-0.5788140766729813,-0.037747710887737505,-0.5229314025603201,-0.5229314025603203,-0.2894895824919726,0.07385609678019353,-0.0664633330204442,-0.06646333302044424,-0.2349760275785607,0.25257119357871244,-0.8866185955829116,-0.9940622136316706,-0.9175209008576358,1.1514175945264888,0.6410873946424573
2020-03-09,-0.8611410123200451,-0.861141012320045,-0.6243960113831436,-0.6949897999042148,-0.9325127353352175,-0.932512735335218,-1.3896366727913954,-0.5920710210135909,-0.0830294905871529,-0.08302949058715293,0.034101436337547836,0.7015561757683567,-0.7731685001106898,-0.9841854189534358,-0.9175209008576358,1.1613434160079295,0.6188953472935907
2020-03-10,2.791602367245574,2.7916023672455745,0.8462750300027951,1.7619610382046955,2.318667386378454,2.3186673863784537,1.1363027942530914,1.9173948968602503,0.3923704694285334,0.3923704694285333,-0.20261979047674603,0.5719635763791222,-0.659718404638468,-0.974308624275201,-0.9175209008576358,1.1708768053445309,0.5965398657905748
2020-03-11,2.8752406429908612,2.8752406429908612,0.915559570762242,1.7566549614927316,2.3783854029599185,2.378385402959918,1.1334198933486082,1.8549817211206383,0.0027345465351164954,0.002734546535116464,-0.48686406850303154,0.2139923611472083,-0.5462683091662462,-0.9644318295969662,-0.9175209008576358,1.180014941337125,0.5740275657518056
2020-03-12,-0.671621398947362,-0.6716213989473618,-0.5226167517987744,-0.3905350826682042,-0.6807518245468566,-0.680751824546857,-0.32951493944097965,-0.33921977226862843,-0.017807450056305275,-0.017807450056305303,-0.1098810978586003,-0.16762252676781375,-0.43281821369402446,-0.9545550349187314,-0.9175209008576358,1.188755119753261,0.5513651092024884
2020-03-13,0.20588714238047184,0.20588714238047176,-0.5886646692747748,1.5936319431466626,0.0005875895392886575,0.000587589539288215,-0.3405794815944633,0.7865687532019868,0.27487023093268614,0.2748702309326862,-0.19633409435454094,0.37101915848760464,-0.3193681182218027,-0.9446782402404966,-0.9175209008576358,1.1970947541272818,0.5285592026036041
2020-03-14,1.3463377207701226,1.3463377207701226,-0.25421767557230956,1.4042437780917953,0.9592205894309914,0.959220589430991,0.12413774424386864,0.6700361835046974,0.05662711582510309,0.05662711582510307,0.18366837279539852,0.11778779653673119,-0.20591802274958096,-0.9348014455622619,-0.9175209008576358,1.2050313765258296,0.5056165948670561
2020-03-15,0.9642462133322636,0.9642462133322636,-0.21991803450047465,0.9154330036845444,0.8290066236157444,0.829006623615744,0.1716389312393529,0.3760362219887471,1.0200946497718841,1.0200946497718844,-0.18015668587899084,0.9831173207276236,-0.09246792727735918,-0.9249246508840271,-0.9175209008576358,1.2125626382782502,0.4825440753582475
2020-03-16,0.9453251183048992,0.945325118304899,2.199462967665006,0.06754352031365358,0.7788785803579042,0.7788785803579036,1.5134853157016779,-0.05913275286524016,1.2243610330271313,1.2243610330271315,1.4967876010702497,-0.11942163813089587,0.020982168194862583,-0.9150478562057923,-0.9175209008576358,1.2196863106714726,0.4593484718873707
2020-03-17,0.6891073753032302,0.68910737530323,1.8025980754179232,-0.08953446524622229,0.5166764433541023,0.5166764433541017,1.2425416977740473,-0.22452357856906738,1.2512693052711819,1.251269305271182,1.519026629748714,-0.11102529542250046,0.13443226366708436,-0.9051710615275576,-0.9175209008576358,1.226400285609655,0.43603664868856296
2020-03-18,0.4328896323015609,0.43288963230156086,1.4057331831708402,-0.24661245080609795,0.25462072143083325,0.254620721430833,0.9717740335580383,-0.38983709421072055,1.2557034389978243,1.2557034389978246,1.5241528756019849,-0.1107477219226798,0.24788235913930612,-0.8952942668493228,-0.9175209008576358,1.2327025762379826,0.4126155043887389
2020-03-19,0.17667188929989175,0.1766718892998917,1.0088682909237572,-0.40369043636597374,-0.007238882311832212,-0.007238882311832507,0.7012336783360834,-0.55504194491838,1.2376784553801918,1.237678455380192,1.507166463953296,-0.11470980643810146,0.36133245461152785,-0.885417472171088,-0.9175209008576358,1.2385913175307166,0.38909196996578177
2020-03-20,-0.07954585370177737,-0.07954585370177736,0.6120033986766742,-0.5607684219258495,-0.2688527008836766,-0.2688527008836772,0.43097194746500617,-0.7201067970040759,1.1972122243909142,1.1972122243909145,1.4769410440492532,-0.13017155371361921,0.47478255008374964,-0.8755406774928532,-0.9175209008576358,1.2440647668429823,0.36547300669793614
2020-03-21,-0.3357635967034464,-0.3357635967034464,0.21513850642959118,-0.7178464074857253,-0.5301711086589661,-0.5301711086589664,0.16104011094695417,-0.885000341278689,1.1343254626038908,1.134325462603891,1.4334896471667262,-0.1573043643924114,0.5882326455559714,-0.8656638828146184,-0.9175209008576358,1.2491213044265352,0.34176560410353773
2020-03-22,-0.5919813397051156,-0.5919813397051155,-0.18172638581749206,-0.874924393045601,-0.7911445266268191,-0.7911445266268194,-0.10851061199502658,-1.049691296364405,1.0490417307249127,1.049041730724913,1.3768269824108605,-0.19609668843775938,0.7016827410281932,-0.8557870881363836,-0.9175209008576358,1.2537594339091356,0.3179767778723817
2020-03-23,-0.8180745605271638,-0.8180745605271638,-0.5124471293567278,-0.9784586070452498,-0.9785670510816596,-0.9785670510816601,-0.3328081726106626,-0.9220341389556218,0.7274996592111923,0.7274996592111924,-0.31952878225243164,-0.24653549669858016,0.8151328365004149,-0.8459102934581488,-0.9175209008576358,1.2579777827372662,0.29411356779005154
2020-03-24,-0.773153854266494,-0.773153854266494,-0.5462031086185968,-0.6446294276061402,-0.767386865148923,-0.7673868651489235,-0.348448611664045,-0.534365919185408,0.024838684262791066,0.024838684262791046,0.08845014160700612,-0.019081328109617688,0.9285829319726367,-0.8360334987799141,-0.9175209008576358,1.261775102582366,0.27018303565441404
2020-03-25,-0.8685817227108487,-0.8685817227108484,-0.5737502170490415,-0.8183189516832274,-0.9463980167621256,-0.946398016762126,-0.41308468259034253,-0.6277003746679476,-0.405608437107668,-0.40560843710766803,-0.4153222159849603,-0.6175025952299767,1.0420330274448584,-0.8261567041016793,-0.9175209008576358,1.2651502697102774,0.24619226318559556
2020-03-26,-0.00713731526022226,-0.0071373152602222,-0.6243960113831436,0.8894246175294511,-0.05254377103575787,-0.05254377103575817,-1.3760565806145273,0.450211418219058,-0.3533758114641548,-0.3533758114641548,-2.767666201228498,0.04302433345511866,1.1554831229170803,-0.8162799094234445,-0.9175209008576358,1.2681022853137152,0.22214834993077529
2020-03-27,1.0910564792372563,1.0910564792372563,-0.35986346027996763,1.7238643760677717,0.8572809283128995,0.8572809283128989,-0.11439685333101948,0.9940278344814417,0.2650701574977695,0.26507015749776947,-0.25590597577643664,0.33927958158423455,1.268933218389302,-0.8064031147452098,-0.9175209008576358,1.2706302758078938,0.19805841116291287
2020-03-28,3.6597183891892575,3.6597183891892575,3.8241275286664544,1.7561561041791425,2.9556705616024224,2.955670561602422,2.1938607041544675,1.90046547383372,0.3569063850936909,0.35690638509369094,0.27124968452404097,0.4651170007858963,1.3823833138615238,-0.796526320066975,-0.9175209008576358,1.272733493089027,0.17392957577529675
2020-03-29,0.7907845371029446,0.7907845371029446,-0.5490277609485106,1.2359932243521636,0.4775130696786133,0.47751306967861273,-0.31462425721891374,0.576715116880422,-0.1989656486830206,-0.19896564868302066,-0.42007552737636394,-0.08507688024855051,1.4958334093337455,-0.7866495253887402,-0.9175209008576358,1.2744113147557379,0.14976898417158452
2020-03-30,-0.880301342289034,-0.880301342289034,-0.6035235933413665,-0.985365664299972,-0.9766990613438745,-0.976699061343875,-0.44536249669901956,-0.9321845170511898,0.03312637910502004,0.03312637910502002,0.10705456342199826,-0.13630368361545425,1.6092835048059673,-0.7767727307105055,-0.9175209008576358,1.2756632442932037,0.12558378615323404
2020-03-31,-0.8238065505988073,-0.8238065505988073,-0.5893009808465677,-0.9500963892939971,-0.8189647943356385,-0.818964794335639,-0.3984183726216318,-0.8732052575116265,-0.09178730183612896,-0.09178730183612899,-0.07826364471282496,-0.07856166092009016,1.722733600278189,-0.7668959360322707,-0.9175209008576358,1.2764889112201163,0.10138113880343651
2020-04-01,0.12919060483183278,0.12919060483183284,-0.38405786758071103,1.7568599934630418,0.17417119440464354,0.17417119440464326,-0.05542519067371243,1.4718041772520987,0.01677926663319181,0.016779266633191785,-1.0340418699367224,1.3679816101921727,-1.680769263888464,-0.7570191413540358,-0.6158968507347651,1.2768880711983197,0.07716820436889307
2020-04-02,1.4763658867415954,1.4763658867415952,-0.5343334504524605,1.7553618070973107,0.9943968890572703,0.9943968890572698,-0.3026942794889273,1.2604848072572483,0.1472389984043706,0.1472389984043706,-0.5765087999383356,1.0027698809509313,-1.5673191684162422,-0.747142346675801,-0.6158968507347651,1.2768606061051004,0.052952148140783764
2020-04-03,-0.7005753668424323,-0.7005753668424323,-0.5808331422373241,-0.5420533256435311,-0.62485354587522,-0.6248535458752204,-0.2978278428458988,-0.3952752952584106,-0.09432153950811666,-0.0943215395081167,-0.45703890189074264,0.1397915992503305,-1.4538690729440205,-0.7372655519975663,-0.6158968507347651,1.2764065240681555,0.028740136334035483
2020-04-04,0.16193768290246965,0.16193768290246965,-0.5634263497204903,1.7073665673701366,0.012048189563465565,0.012048189563465123,-0.4234307044546787,1.1955920035746812,0.05759742297876148,0.057597422978761456,-0.01650224007622126,0.511997528009526,-1.3404189774717987,-0.7273887573193315,-0.6158968507347651,1.275525959463186,0.004539333966796611
2020-04-05,2.2118108274301247,2.2118108274301247,-0.06648128837142088,1.756822861688891,1.6671694359180278,1.6671694359180271,0.3514828799938726,1.4879862758708386,-0.0324169896255612,-0.03241698962556123,-0.10397717092639858,-0.037748120548781336,-1.2269688819995768,-0.7175119626410967,-0.6158968507347651,1.2742191728741221,-0.0196430972602141
2020-04-06,-0.5925386044414513,-0.5925386044414511,-0.5269349164964072,-0.11794749977827602,-0.5828025269446636,-0.582802526944664,-0.36748614060765167,-0.10161331697974034,0.13704174849780904,0.13704174849780904,0.3714283024268476,-0.12361209621442949,-1.113518786527355,-0.707635167962862,-0.6158968507347651,1.272486551016022,-0.04380000108257717
