날짜,발전기명,주소,설비용량(MW),일일발전량(Wh)
2018-03-07,광양항태양광,전남 광양시 도이동 775,2.3,3002400
2018-03-08,광양항태양광,전남 광양시 도이동 775,2.3,3155400
2018-03-09,광양항태양광,전남 광양시 도이동 775,2.3,6082200
2018-03-10,광양항태양광,전남 광양시 도이동 775,2.3,8343000
2018-03-11,광양항태양광,전남 광양시 도이동 775,2.3,8049600
2018-03-12,광양항태양광,전남 광양시 도이동 775,2.3,7741800
2018-03-13,광양항태양광,전남 광양시 도이동 775,2.3,7758000
2018-03-14,광양항태양광,전남 광양시 도이동 775,2.3,8037000
2018-03-15,광양항태양광,전남 광양시 도이동 775,2.3,439200
2018-03-16,광양항태양광,전남 광양시 도이동 775,2.3,2448000
2018-03-17,광양항태양광,전남 광양시 도이동 775,2.3,8886600
2018-03-18,광양항태양광,전남 광양시 도이동 775,2.3,3258000
2018-03-19,광양항태양광,전남 광양시 도이동 775,2.3,1218600
2018-03-20,광양항태양광,전남 광양시 도이동 775,2.3,4545000
2018-03-21,광양항태양광,전남 광양시 도이동 775,2.3,2523600
2018-03-22,광양항태양광,전남 광양시 도이동 775,2.3,9372600
2018-03-23,광양항태양광,전남 광양시 도이동 775,2.3,9214200
2018-03-24,광양항태양광,전남 광양시 도이동 775,2.3,8179200
2018-03-25,광양항태양광,전남 광양시 도이동 775,2.3,8902800
2018-03-26,광양항태양광,전남 광양시 도이동 775,2.3,8897400
2018-03-27,광양항태양광,전남 광양시 도이동 775,2.3,8897400
2018-03-28,광양항태양광,전남 광양시 도이동 775,2.3,9244800
2018-03-29,광양항태양광,전남 광양시 도이동 775,2.3,7826400
2018-03-30,광양항태양광,전남 광양시 도이동 775,2.3,8094600
2018-03-31,광양항태양광,전남 광양시 도이동 775,2.3,8337600
2018-04-01,광양항태양광,전남 광양시 도이동 775,2.3,5666400
2018-04-02,광양항태양광,전남 광양시 도이동 775,2.3,8591400
2018-04-03,광양항태양광,전남 광양시 도이동 775,2.3,8422200
2018-04-04,광양항태양광,전남 광양시 도이동 775,2.3,1645200
2018-04-05,광양항태양광,전남 광양시 도이동 775,2.3,1227600
2018-04-06,광양항태양광,전남 광양시 도이동 775,2.3,8118000
2018-04-07,광양항태양광,전남 광양시 도이동 775,2.3,8325000
2018-04-08,광양항태양광,전남 광양시 도이동 775,2.3,9192600
2018-04-09,광양항태양광,전남 광양시 도이동 775,2.3,9999000
2018-04-10,광양항태양광,전남 광양시 도이동 775,2.3,8002800
2018-04-11,광양항태양광,전남 광양시 도이동 775,2.3,9379800
2018-04-12,광양항태양광,전남 광양시 도이동 775,2.3,6354000
2018-04-13,광양항태양광,전남 광양시 도이동 775,2.3,4827600
2018-04-14,광양항태양광,전남 광양시 도이동 775,2.3,1378800
2018-04-15,광양항태양광,전남 광양시 도이동 775,2.3,10018800
2018-04-16,광양항태양광,전남 광양시 도이동 775,2.3,8564400
2018-04-17,광양항태양광,전남 광양시 도이동 775,2.3,9732600
2018-04-18,광양항태양광,전남 광양시 도이동 775,2.3,10499400
2018-04-19,광양항태양광,전남 광양시 도이동 775,2.3,10647000
2018-04-20,광양항태양광,전남 광양시 도이동 775,2.3,9783000
2018-04-21,광양항태양광,전남 광양시 도이동 775,2.3,10177200
